CID,amount
C00155358,10750.0
C00155366,17269.0
C00155440,50472.0
C00155713,26800.0
C00155952,1077434.0
C00156166,81420.0
C00156810,1556829.0
C00156935,49550.0
C00157537,3500.0
C00157545,850.0
C00157875,48327.0
C00157941,6200.0
C00157958,8966.0
C00158402,178291.0
C00158881,456124.0
C00159855,16845.0
C00159954,51220.0
C00160077,12000.0
C00160259,324715.0
C00160630,134884.0
C00160770,102008.0
C00160838,21281.0
C00160937,110626.0
C00160978,3510.0
C00160986,60944.0
C00161067,604187.0
C00161141,30456.0
C00161190,23615.0
C00161414,41050.0
C00161422,25400.0
C00161570,62527.0
C00161604,126568.0
C00161786,1169509.0
C00161810,225984.0
C00161901,63568.0
C00162339,2577185.0
C00162578,251669.0
C00162735,110000.0
C00162818,86552.0
C00163048,45646.0
C00163196,25193.0
C00163253,18898.0
C00163311,57310.0
C00163626,27750.0
C00163832,583420.0
C00164004,1750.0
C00164145,112935.0
C00164152,20461.0
C00164244,1440.0
C00164418,390335.0
C00164509,5045.0
C00164848,3635.0
C00164939,229657.0
C00165142,1500.0
C00165159,102494.0
C00165282,50184.0
C00165365,10901.0
C00165472,4250.0
C00165548,21000.0
C00165589,15348.0
C00165621,77245.0
C00165688,1042871.0
C00165803,13768.0
C00165878,8500.0
C00165944,76910.0
C00166074,21630.0
C00166082,27350.0
C00166223,135596.0
C00166272,11197.0
C00166348,288834.0
C00166355,14250.0
C00166553,30660.0
C00166710,2110104.0
C00166892,62400.0
C00166975,500.0
C00167007,20000.0
C00167015,617302.0
C00167130,1806232.0
C00167213,506670.0
C00167320,1355360.0
C00167346,840662.0
C00167460,41604.0
C00167668,75886.0
C00167684,15035.0
C00167759,214500.0
C00167916,86462.0
C00168070,55545.0
C00168864,52530.0
C00169441,41950.0
C00169789,434.0
C00169821,26000.0
C00170175,120807.0
C00170258,279145.0
C00170316,6250.0
C00170696,24425.0
C00171330,261544.0
C00171504,146531.0
C00171843,135631.0
C00171926,181699.0
C00172296,24454.0
C00172361,1600.0
C00172387,13976.0
C00172494,40922.0
C00172510,295691.0
C00172601,1700.0
C00172635,55000.0
C00172775,10205.0
C00172833,145015.0
C00172841,230866.0
C00172858,8570.0
C00173096,55250.0
C00173153,504399.0
C00173278,500.0
C00173344,5600.0
C00173393,20700.0
C00174011,600.0
C00174227,116932.0
C00174334,36540.0
C00174391,8750.0
C00174599,16150.0
C00175521,33400.0
C00175976,13605.0
C00176214,8194.0
C00176388,26647.0
C00176420,134340.0
C00176727,55979.0
C00176834,84756.0
C00177436,3352.0
C00177469,171748.0
C00177741,74500.0
C00177972,69396.0
C00178012,32400.0
C00178038,375189.0
C00178053,40020.0
C00178541,3604.0
C00179010,1248.0
C00179275,27250.0
C00179408,748942.0
C00181826,380578.0
C00183707,16201.0
C00184028,85096.0
C00184143,169778.0
C00184382,6400.0
C00185520,54547.0
C00185652,1546.0
C00185686,26644.0
C00185694,144146.0
C00186064,1120.0
C00186072,22202.0
C00186288,72045.0
C00187450,684675.0
C00187526,48786.0
C00187799,2177.0
C00188011,26000.0
C00188177,7291.0
C00188193,180050.0
C00188367,615147.0
C00188987,64250.0
C00189100,890675.0
C00190652,43954.0
C00190934,192783.0
C00190991,201.0
C00191213,345.0
C00191247,269492.0
C00191288,252070.0
C00191387,57500.0
C00191478,2800.0
C00191759,1750.0
C00192062,10500.0
C00192153,4250.0
C00192906,5607.0
C00193169,4000.0
C00193177,82375.0
C00193433,7439112.0
C00193441,14866.0
C00193631,705592.0
C00193672,25800.0
C00193854,19035.0
C00193979,85900.0
C00194084,61761.0
C00194126,17220.0
C00194225,28701.0
C00194555,55203.0
C00194647,30579.0
C00194746,75022.0
C00195024,141000.0
C00195362,141450.0
C00195388,2788.0
C00195701,5335.0
C00196089,88900.0
C00196246,1243844.0
C00196428,15500.0
C00196444,189071.0
C00196659,1040.0
C00196725,229012.0
C00197095,242840.0
C00197202,500.0
C00197228,9230.0
C00197244,14400.0
C00197715,110311.0
C00197749,248986.0
C00197863,280249.0
C00198259,650.0
C00198606,71435.0
C00198861,13000.0
C00199257,17098.0
C00199463,7050.0
C00199471,18999.0
C00199497,67480.0
C00199547,4300.0
C00199703,18831.0
C00199711,23335.0
C00199869,8100.0
C00199950,52550.0
C00200089,7340.0
C00200139,3215.0
C00200329,15801.0
C00200659,6600.0
C00200907,10295.0
C00201293,5780.0
C00201491,25590.0
C00201863,47045.0
C00201871,300497.0
C00201947,4179.0
C00202184,8580.0
C00202804,1750.0
C00202861,209850.0
C00203497,400.0
C00204008,55905.0
C00204099,155990.0
C00204180,15160.0
C00204388,90600.0
C00204453,197313.0
C00205138,6100.0
C00205369,106428.0
C00206136,66244.0
C00206417,1000.0
C00206672,16800.0
C00207258,10810.0
C00207308,5590.0
C00207399,5370.0
C00207472,14500.0
C00207795,16450.0
C00207944,2675.0
C00207969,11225.0
C00208249,25927.0
C00208322,63855.0
C00208439,1350.0
C00208983,40448.0
C00208991,3030567.0
C00209833,25698.0
C00210344,32745.0
C00210526,9167.0
C00210559,720.0
C00210617,42083.0
C00210666,745.0
C00211037,12125.0
C00211250,15600.0
C00211318,1965063.0
C00211763,275240.0
C00212142,25933.0
C00212308,23825.0
C00212423,3750.0
C00212522,14880.0
C00212787,210286.0
C00212803,4330.0
C00213066,359450.0
C00213074,68988.0
C00213173,595513.0
C00213231,10830.0
C00213348,3551.0
C00213645,785.0
C00213819,110415.0
C00214072,7350.0
C00214148,102695.0
C00214304,9095.0
C00214338,38008.0
C00214379,3000.0
C00214809,22630.0
C00214866,380.0
C00214965,2812.0
C00214981,58384.0
C00215012,14400.0
C00215046,67293.0
C00215053,35438.0
C00215129,6299.0
C00215202,3880.0
C00215236,109651.0
C00215285,246873.0
C00215384,1000.0
C00215558,5036.0
C00215590,5600.0
C00216127,457012.0
C00216184,11790.0
C00216341,2486.0
C00216614,193264.0
C00216770,17963.0
C00216895,214150.0
C00217216,1349.0
C00217323,45300.0
C00217471,4811.0
C00217638,342750.0
C00217687,9625.0
C00217877,73705.0
C00217885,142900.0
C00217984,43210.0
C00218172,286750.0
C00218263,45317.0
C00219444,101728.0
C00219535,250.0
C00219568,40094.0
C00219642,1174223.0
C00219717,63000.0
C00220053,32449.0
C00220269,2500.0
C00220764,68149.0
C00221077,52250.0
C00221226,6500.0
C00221507,18250.0
C00222000,2550.0
C00224618,43634.0
C00224717,112098.0
C00224725,70200.0
C00224790,72540.0
C00225342,99723.0
C00226472,51555.0
C00226548,78664.0
C00227546,364527.0
C00227744,1895131.0
C00228106,109872.0
C00228122,1400.0
C00228247,2680.0
C00228296,143881.0
C00228379,105000.0
C00228924,2000.0
C00229203,108375.0
C00229286,14500.0
C00229328,11900.0
C00229435,13184.0
C00229997,500.0
C00230201,7675.0
C00230342,281890.0
C00230789,36305.0
C00231076,32370.0
C00231233,5175.0
C00231670,16690.0
C00231951,55584.0
C00232264,1200.0
C00232272,12670.0
C00232611,1750.0
C00232843,117750.0
C00232967,12618.0
C00233056,39506.0
C00233239,25017.0
C00233247,49000.0
C00233304,164821.0
C00233353,18700.0
C00233361,23513.0
C00234120,4250.0
C00234245,7000.0
C00234641,81680.0
C00234682,1200.0
C00235036,33561.0
C00235176,15050.0
C00235184,60970.0
C00235309,69500.0
C00235572,256395.0
C00235655,208450.0
C00235739,743283.0
C00235762,1750.0
C00235853,215778.0
C00235861,550.0
C00235911,116400.0
C00235929,17566.0
C00236034,9500.0
C00236083,20250.0
C00236414,26511.0
C00236489,1493575.0
C00236596,255873.0
C00236687,43174.0
C00236760,22151.0
C00236778,23076.0
C00236968,3049.0
C00237065,39700.0
C00237404,24150.0
C00237495,262305.0
C00238204,75206.0
C00238311,4767.0
C00238725,26054.0
C00238782,22770.0
C00239285,51850.0
C00239848,205168.0
C00239947,23516.0
C00240069,70567.0
C00240093,9420.0
C00240218,12815.0
C00240226,51320.0
C00240457,45550.0
C00240911,48748.0
C00241000,9725.0
C00241083,106570.0
C00241323,109550.0
C00241380,94217.0
C00241398,5250.0
C00241851,1380.0
C00242040,27650.0
C00242057,73329.0
C00242271,103577.0
C00243220,40350.0
C00243659,15200.0
C00243675,42089.0
C00244400,63960.0
C00244533,8300.0
C00244657,5000.0
C00244863,306820.0
C00245530,3950.0
C00245548,41520.0
